Bowl	https://www.marrocosforyou.com.br/bowls			
Petisqueira	https://www.marrocosforyou.com.br/petisqueira-com-prato-ceramica-turquia-verde-e-colorido	https://www.marrocosforyou.com.br/petisqueira-com-prato-ceramica-turquia-verde-laranja-e-colorido	https://www.marrocosforyou.com.br/petisqueira-em/-vitral-turca-pintado-a-mao-laranja-e-dourado	https://www.marrocosforyou.com.br/petisqueira-com-prato-ceramica-tunisia-pintado-a-mao-colorido
Saladeira	https://www.marrocosforyou.com.br/saladeiras			
Tabua ceramica	https://www.marrocosforyou.com.br/tabua-turca-ceramica-pequeno-azul-branco-e-amarelo			
Capa de Almofada	https://www.marrocosforyou.com.br/almofadas-bordadas	https://www.marrocosforyou.com.br/almofadas-bordadas-coloridas		
Aparelho de Jantar	https://www.marrocosforyou.com.br/aparelhos-de-jantar			
Kit de facas	https://www.mercadolivre.com.br/electrolux-jogo-de-facas-8-pecas-inox-com-bloco-de-bambu/p/MLB27617925?pdp_filters=item_id%3AMLB5255513200&from=gshop&matt_tool=13891073&matt_word=&matt_source=google&matt_campaign_id=22090193717&matt_ad_group_id=174661962444&matt_match_type=&matt_network=g&matt_device=c&matt_creative=727914179500&matt_keyword=&matt_ad_position=&matt_ad_type=pla&matt_merchant_id=735128761&matt_product_id=MLB27617925-product&matt_product_partition_id=2494473917413&matt_target_id=aud-2493594094759:pla-2494473917413&cq_src=google_ads&cq_cmp=22090193717&cq_net=g&cq_plt=gp&cq_med=pla&gad_source=1&gad_campaignid=22090193717&gbraid=0AAAAAD93qcDGfXulHP4KQzB_DHBAOdh3w&gclid=Cj0KCQjwv4XUBhDBARIsAE6bQUSybU577nkp1Pgvc5QTDM2nn4iTAE183GkH_ZEk0vD2ydQO_nQlnUEaAnE1EALw_wcB			
Camera de Segurança	mercadolivre.com.br/camera-de-seguranca-tp-link-tapo-c220-2k-qhd-pantilt/p/MLB2062262472?pdp_filters=item_id%3AMLB4808515652&matt_tool=38524122#origin=whatsapp&sid=whatsapp&wid=MLB4808515652			
Airfryer	https://shopee.com.br/Air-Fryer-Pocket-1.4L-Gaabor-Fritadeira-AF20M-Off-White-i.342086228.40180819151?extraParams=%7B%22display_model_id%22%3A282611779097%2C%22model_selection_logic%22%3A3%7D	https://shopee.com.br/Fritadeira-El%C3%A9trica-Air-Fryer-Gaabor-Sem-%C3%93leo-1-4L-Individual-900w-127v-i.968827688.18499262174?extraParams=%7B%22display_model_id%22%3A206149653162%2C%22model_selection_logic%22%3A3%7D		
liquidificador poquet	https://shopee.com.br/Liquidificador-Pocket-Gaabor-Port%C3%A1til-Usb-2-Copos-C-350ml-E-280ml-4-L%C3%A2minas-i.968827688.22393634910?extraParams=%7B%22display_model_id%22%3A209602426698%2C%22model_selection_logic%22%3A3%7D			
ferro a vapor portatil	https://shopee.com.br/Ferro-a-vapor-port%C3%A1til-Gaabor-aquecimento-r%C3%A1pido-painel-cer%C3%A2mico-engomadoria-dupla-a-seco-e-%C3%BAmido-i.968827688.23198112259?extraParams=%7B%22display_model_id%22%3A239414607809%2C%22model_selection_logic%22%3A3%7D			
panela de arroz eletrica	https://www.amazon.com.br/Panela-El%C3%A9trica-RCB50-Branco-Electrolux/dp/B076HRRJVZ/ref=sr_1_9?crid=29NJ0387UIACA&dib=eyJ2IjoiMSJ9.WwTYUP53gDiTlN04phEEAp_W4ApJlrkh8Zl16WzkntfyZLv_jH_B3r10zV6lp9yoK97rrO_-PjGvxLpo6BlwxnHs116vLKBqwcwRXw02YRz2i7Jg5tRAyRg8dpcuM3OB65pKNaRPmVmRr9Ei0f1kq-ZhHZSdviAyeFeEiW2FNd7rTtKUm_ppITt4PtgmdGKGjkUHNCbqOC-OKe7PpS5jA6N3OLkrXYGP_H7LBx1Gods8hjBijK4BSIb76yikdGRCDALfL-yClHzibit2wfRM4VJ--0VL_rUejzfsReF8cf0.xora_sduKtl99Cj5XuBNCs0OMekQhlt_8G7_HC5oags&dib_tag=se&keywords=panela%2Bde%2Barroz%2Beletrica%2B110v&qid=1786308514&sprefix=panela%2Bde%2Barroz%2B%2Caps%2C225&sr=8-9&ufe=app_do%3Aamzn1.fos.039ad06c-756b-42cf-b2ab-dcc42e7aa5c9&th=1			
roteador wifi mesh (deco)	https://www.amazon.com.br/Roteador-Mesh-Wi-Fi-Gigabit-AX3000/dp/B09LVFNMVJ/ref=sr_1_3_sspa?crid=31L579NNUPHIO&dib=eyJ2IjoiMSJ9.yrV2kb8a7H0U0XSek0k363JhHgiPb2otwaeYr3mw-L0TXrNWAUA2jH7b17onkEnTMl-YjI36ap2mlOENrXxKf_NNg9mBz-wonKf_xbW2T9xzZFFii1YiS6dv1Bbo0GV8Ju6py1Fawd7ZUKxUVQ85P-3BCF64l709keI7ljXAVOqMOrF4EocNB2L9QPgPLpzMZZPiIKRh11xtyXFs7MAd5GFWnFdO8xrIfeH6oAIYAO3TnO1EdAA587IHXicixC_8q4pgRT5fYmRpWrMjS9DPPQOMjc55rJQuPdbtYu2891A.OItuBdirT0E5OBFHeIe7xDG5wpstgjBasCJhMPvJrls&dib_tag=se&keywords=deco+x50&qid=1786308419&sprefix=decox%2Caps%2C214&sr=8-3-spons&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1			
torradeira eletrica	https://www.amazon.com.br/Torradeira-Solei-Ni%C2%ADveis-Tostagem-Marfim/dp/B08N1L36HT?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1ZZFT5FULY4LN&th=1			
panelas le creuset	https://www.lecreuset.com.br/ferro-fundido-esmaltado/?loadPage=4&start=0&sz=60			
frigideira ceramica	https://www.lecreuset.com.br/frigideira-funda-com-alca-antiaderente-de-ceramica/5131528.html			
frigideira inox	https://www.lecreuset.com.br/frigideira-rasa-3-ply-signature/96602528000100.html			
chaleira	https://www.lecreuset.com.br/chaleira-classica/920095.html			
chaleira eletrica	amazon.com.br/gp/product/B0DTW3KSMF/ref=ox_sc_act_title_7?smid=A1ZZFT5FULY4LN&psc=1			
kit canecas	https://www.lecreuset.com.br/set-caneca-seattle-400ml-giftcollection/79296408.html	https://www.amazon.com.br/gp/product/B0824B1VZB/ref=ox_sc_act_title_10?smid=A1ZZFT5FULY4LN&psc=1	https://www.amazon.com.br/WOLFF-Conjunto-Canecas-Borossilicato-Resistente/dp/B0CYMC1JG8/?_encoding=UTF8&pd_rd_w=Zq1kQ&content-id=amzn1.sym.89a41bce-f4e5-454c-a009-178930182d77&pf_rd_p=89a41bce-f4e5-454c-a009-178930182d77&pf_rd_r=5VH54CESXB69CNVNQFWQ&pd_rd_wg=irefe&pd_rd_r=ac750e74-6a4f-498a-bede-a0d0e361702b&ref_=pd_hp_d_atf_dealz_cs&th=1	
kit mini ramekins	https://www.amazon.com.br/gp/product/B08249X9G1/ref=ox_sc_act_title_8?smid=A1ZZFT5FULY4LN&psc=1			
conjunto tijelas inox	https://www.amazon.com.br/gp/product/B0C23SFYVZ/ref=ox_sc_act_title_9?smid=A2EB9PYM83FCP9&psc=1			
conjunto assadeiras ceramica	https://www.amazon.com.br/gp/product/B08VJM9PJC/ref=ox_sc_saved_title_1?smid=A1ZZFT5FULY4LN&th=1			
chapa eletrica	https://www.amazon.com.br/el%C3%A9trica-cer%C3%A2mica-Presto-07062-remov%C3%ADveis/dp/B01G7DM7X6/ref=sr_1_6?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2VRAGE58XM1PG&dib=eyJ2IjoiMSJ9.PqO-qlJ_d5j2HN2Io1kQQnF140fHV6JDSFmhEzBWDVwH8FGjN04WzqY6I-gmbb8MGBL3M5ZwJiC8eLokfG4Fbo-7V8xqNgrCWjaQgUsJA-ZCP03LJ3v9yvzjM_FSALq_X4hwGqi52xEpHaQmfuELpaNZ6iBUkeFulZQ8hW2plUi-6llUkj93LKkHiU6ZCImqS_N_Is8stKCFbvPp1xG-3rKRrdoTFrH7TwS0bWsSnKNfLkNDAuw9P8-CPKPA2Kb7QDZthaK0QI1qntNzxN3y5Abb6Jqjv1qR-9tztF3gszk.hDcYb01-ITHwI8Bm9FyTwXa7HN0hP3Wjfr_1m4WjvEw&dib_tag=se&keywords=chapa%2Bfondue%2Beletrico&qid=1786310891&sprefix=chapa%2Bfundue%2Beletric%2Caps%2C222&sr=8-6&ufe=app_do%3Aamzn1.fos.38059ce3-943c-48af-9fc9-22d85542b02c&th=1			
travesseiro de corpo	https://fibrasca.com.br/produtos/detalhes/travesseiro-minhocao/			
travesseiro boomerang	https://www.santanaenxovais.com.br/travesseiros/travesseiro-boomerang-v-grande-acompanha-fronha-listrada-de-brinde			
caldeirao inox	https://www.amazon.com.br/Caldeir%C3%A3o-Triplo-Tramontina-62508280-dimetro/dp/B076M8M5L8/ref=sr_1_5?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3JCDNWCX8RQ0O&dib=eyJ2IjoiMSJ9.Ob84Eu2bmQdGs6FkhuDDhaXIJKCubSVTtl-ApP9TOQ58jDtxLT56n0TJT2FIS9uil2nTDB8tkfpnOCeTHlNkSisDjrdBq2cJg1oLGLrcW1AAuFE-7o6mQqXBmB4w-Ge1DpYXmk55pQZ8NZEnxlE1IDSM3SfnGBwWW2w1IiDaR5mv130vjipB8jMgB5A0YG62taSifkhX10aQh5PoDnFtj3FtkugFzR0PU5_-Z02K6w_67lOhWAYliI4G15Wng2XwbjUJEnGfEGS7jBkjnYcKPbZGVsEHj4cVSJfrbx2mN9A.mKGJxkhARSErA45CPdWGXolJHuVVMMYyZSXdI5roydQ&dib_tag=se&keywords=panela%2Binox%2Bbem%2Bgrande&qid=1786311320&sprefix=panela%2Binox%2Bbem%2Bgran%2Caps%2C218&sr=8-5&ufe=app_do%3Aamzn1.fos.38059ce3-943c-48af-9fc9-22d85542b02c&th=1			
maquina de macarrão	https://www.amazon.com.br/Sur-Table-Essential-macarr%C3%A3o-cortadores/dp/B0DLPM91S1/ref=pd_rhf_gw_s_pd_sbs_rvi_d_sccl_1_1/144-7315714-0612261?pd_rd_w=rvfOy&content-id=amzn1.sym.549405bf-70e5-4bf7-9e8c-4c06fbb86a63&pf_rd_p=549405bf-70e5-4bf7-9e8c-4c06fbb86a63&pf_rd_r=GA63XA8HA3D3CT64H7Y2&pd_rd_wg=iYATl&pd_rd_r=350baa4e-5a2b-4a72-9c4f-03c054abdb04&pd_rd_i=B0DLPM91S1&psc=1			
tapete culinario silicone	https://www.amazon.com.br/Culin%C3%A1rio-Silicone-Preparar-Antiaderente-Reutiliz%C3%A1vel/dp/B0F9ZYXL5V/ref=sr_1_2_sspa?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2JOTIEHQP7719&dib=eyJ2IjoiMSJ9.tVoGDQCgH303JJTpIMFWqofuDWqeRIQUyVviFSUKd-lHAUxp3JrQYUlxNgyHR0OzcBnooJGNr4iWj5Fx_dAWaMKlaqHjS5nJO2oScQgL6NwjuHxayLJ1kh9XpQj4Khnq1oiAHoYU2EDZ__alUtcQe3_3DLFKXxTPCyM_sbWW5K_zsTDfMwnu_7prakUpfrOkyS_jvWIZRKbCqVBcwc0vGfJ_LtPuNQ4Ln4SlxvDrMwzPB1rvAq64AcFoZIXA9JKKcRuJgkKJGdPgDu3jMiuAjGlybmEQfbvD2TVN-OMXe7Y.cvEZmmyGky3hhrNZ-cEAiLpcEXrbFt4wkz02FJkPbZI&dib_tag=se&keywords=tapete+culinario+de+silicone+kit+varios+tramanhos&qid=1786311826&sprefix=tapete+culinario+de+silicone+kit+varios+tramanho%2Caps%2C205&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1	https://www.amazon.com.br/Culin%C3%A1rio-Silicone-Preparar-Antiaderente-Reutiliz%C3%A1vel/dp/B0H12QBJ75/ref=sr_1_6?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2JOTIEHQP7719&dib=eyJ2IjoiMSJ9.tVoGDQCgH303JJTpIMFWqofuDWqeRIQUyVviFSUKd-lHAUxp3JrQYUlxNgyHR0OzcBnooJGNr4iWj5Fx_dAWaMKlaqHjS5nJO2oScQgL6NwjuHxayLJ1kh9XpQj4Khnq1oiAHoYU2EDZ__alUtcQe3_3DLFKXxTPCyM_sbWW5K_zsTDfMwnu_7prakUpfrOkyS_jvWIZRKbCqVBcwc0vGfJ_LtPuNQ4Ln4SlxvDrMwzPB1rvAq64AcFoZIXA9JKKcRuJgkKJGdPgDu3jMiuAjGlybmEQfbvD2TVN-OMXe7Y.cvEZmmyGky3hhrNZ-cEAiLpcEXrbFt4wkz02FJkPbZI&dib_tag=se&keywords=tapete+culinario+de+silicone+kit+varios+tramanhos&qid=1786311826&sprefix=tapete+culinario+de+silicone+kit+varios+tramanho%2Caps%2C205&sr=8-6		
roloi de massa de silicone	https://www.amazon.com.br/Silicone-Girat%C3%B3rio-Madeira-Antiaderente-Sortida/dp/B0H6WJC7ZB/ref=sr_1_1_sspa?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2VGAZ6B2KHAO5&dib=eyJ2IjoiMSJ9.o34Mxd_FAOwWcUcvyulqZ8lEbiIFsyuQXqVVW3Oe61L7hq46AVqEb_wZRRKmdkUtlRPyF7keCF5jvNOitNrvv12de2kOj7oR3V64211YalPfnF_qebcjRVti7kwwG7SMhSHxvo0elv-eVwPrXGJFOt0jRFpjCdomWYvLkPhwDV4dr0ehPxhtJHwdGGkz_AlrS66Pg6RCxbBaOR0FffPc3Psyb9cJxddMDniKIbsutfNhdHMtv1T3Gk_unxAlhN-nQ3YVLxQVilf5gf64-k35x5ObWz-LLdN-TNWqN2aFO3U.qzZTbkqzWL_cnJUBQ6Q15oViopJXTfDIOZcrL7EFfYM&dib_tag=se&keywords=rolo+de+mesa+de+silicone&qid=1786311976&sprefix=rolo+de+massa+de+silicone%2Caps%2C214&sr=8-1-spons&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1			
cesta com forro	https://www.amazon.com.br/LYOR-Cesta-Rattan-Pl%C3%A1stico-Tecido/dp/B0B8G8BZFC/ref=rvi_d_sccl_37/144-7315714-0612261?pd_rd_w=7gNKH&content-id=amzn1.sym.5a5fdb9d-0c9f-4ef8-98d5-3da45c0cade0&pf_rd_p=5a5fdb9d-0c9f-4ef8-98d5-3da45c0cade0&pf_rd_r=AYW5HDD9H2XKGE0PKGFD&pd_rd_wg=DrLKI&pd_rd_r=35053c44-5a8e-4300-9b9c-c69fdb1a490f&pd_rd_i=B0B8G8BZFC&psc=1			
tabua magica de descongelar carne	https://www.amazon.com.br/Tabua-M%C3%A1gica-Descongelar-Alimentos-Cozinha/dp/B082BG2RYW/ref=srd_d_vsims_d_sccl_1_13/144-7315714-0612261?pd_rd_w=4xroC&content-id=amzn1.sym.c1a5d059-ff7a-4db2-81c0-6508b86c5855&pf_rd_p=c1a5d059-ff7a-4db2-81c0-6508b86c5855&pf_rd_r=DP86YT8RNN83FC47HNT0&pd_rd_wg=vHlIf&pd_rd_r=60858848-ea6d-4851-a8c2-d0b2bea82087&pd_rd_i=B082BG2RYW&psc=1			
amassador de batata inox	https://www.amazon.com.br/Amassador-Inox-Batata-Marffim-Tramontina/dp/B086YHKQQY/ref=sr_1_5?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=3779WSL34RQGZ&dib=eyJ2IjoiMSJ9.rgqwq4-RxPlycqzXMaofsKUbz5G_b8I3A-QA-T-xh7TCS04LxFdVns_kYVTzkEuycu5tUMrtw0dKyNjVOK3apzdaMwalWp4DLxHmIE1Sh8jUuCn9tso7KSqpsFcMWBecsQhgg-UrI5i4cKQmuyqpLwjCLJE-z-TjB94GkylD-miqRhkgqIPY2YJRwZUHnHPy3kt58I_nPYSvcqwaYeOlmGAnrH9joq4LQhbW0O2qRaw.lIvLY4NFwQlskU6M4GPugQfdxMwTEVaDO6UJRpnTiDo&dib_tag=se&keywords=amassador+de+batata+inox&qid=1786312313&s=kitchen&sprefix=amassador+de+batata+inox%2Ckitchen%2C191&sr=1-5			
moedor de sal ou pimenta	https://www.amazon.com.br/Tramontina-61653000-Moedor-Pimenta-Transparente/dp/B076JFS1CM/ref=srd_d_vsims_d_sccl_1_11/144-7315714-0612261?pd_rd_w=lNHQ3&content-id=amzn1.sym.c1a5d059-ff7a-4db2-81c0-6508b86c5855&pf_rd_p=c1a5d059-ff7a-4db2-81c0-6508b86c5855&pf_rd_r=1QQMT4NB2B9F4ASKYBSF&pd_rd_wg=xCxJb&pd_rd_r=5f6d4cdf-9e6d-4530-bb31-a113a3f6762c&pd_rd_i=B076JFS1CM&psc=1			
espremedor de limao	https://www.amazon.com.br/Espremedor-espremedor-c%C3%ADtrico-port%C3%A1til-compacto/dp/B0FR4NZ4LD/ref=asc_df_B0FR4NZ4LD?mcid=aadcdc3e93363119a504e7a97327c3ad&tag=googleshopp00-20&linkCode=df0&hvadid=773381654827&hvpos=&hvnetw=g&hvrand=1542787924333511061&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9196029&hvtargid=pla-2463700907483&hvocijid=1542787924333511061-B0FR4NZ4LD-&hvexpln=0&language=pt_BR&th=1			
refratario vidro	https://www.amazon.com.br/dp/B07QWGTM7P?ref=cm_sw_r_cso_wa_apin_dp_XN9NV9BKJECBVQZJA1J1&ref_=cm_sw_r_cso_wa_apin_dp_XN9NV9BKJECBVQZJA1J1&social_share=cm_sw_r_cso_wa_apin_dp_XN9NV9BKJECBVQZJA1J1			
conjunto de panela eletrica para fundue	https://www.amazon.com.br/dp/B0FBRJ1QF5?ref=cm_sw_r_cso_wa_apin_dp_T3DE5AJCFYHNCF2BJED5&ref_=cm_sw_r_cso_wa_apin_dp_T3DE5AJCFYHNCF2BJED5&social_share=cm_sw_r_cso_wa_apin_dp_T3DE5AJCFYHNCF2BJED5			
prato duplo para doces	https://www.amazon.com.br/WOLFF-Prato-Duplo-Doces-Porcelana/dp/B0D5KCHH3B/ref=sr_1_1?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=DUADAPCTK41A&dib=eyJ2IjoiMSJ9.uJh6QBvsiQxHr5zuc94Aq8gGXsyxgNMTmk6ZvOQTApxjRgh4_43_KjlT03KM9OjxlOJT9BHFE5ECKKRyPezSfysys3cMs5KS2BHP_47SUqxt63AsJspD11DRKOQs9bDYm0okDqRKwFiLqBKmeMAaAM1yg_-Z3Wgtk7oLv0epMrsmKG61TvuGk5L6auLi4ockMpN3piGZ_9lY7SnVW8KmDABPwP7HSrWbUK28PQtwgi-dtBRqPLaZ3hRecPOWqLV06uVnJ5ERS-MchvWGx4DuXGJT3oFWpZm-j0Q6SO2M2BY.K_Pmd2WZOGKW4wtSo4zpsSEZT-8_yHo3O655Jm1I3sQ&dib_tag=se&keywords=prato+duplo+doces+ceramica&qid=1786312960&sprefix=prato+duplo+doces+ceramica%2Caps%2C206&sr=8-1&ufe=app_do%3Aamzn1.fos.2cac4462-e4ae-4f90-bce2-96d9085be8be			
conjunto de chá	https://www.amazon.com.br/WOLFF-Conjunto-Pe%C3%A7as-Porcelana-Branco/dp/B0D5K26N77/ref=pd_bxgy_d_sccl_2/144-7315714-0612261?pd_rd_w=6vC4c&content-id=amzn1.sym.47455c19-0288-451a-a02f-0d639e613616&pf_rd_p=47455c19-0288-451a-a02f-0d639e613616&pf_rd_r=BYACMC83MAJC3JXRDJ00&pd_rd_wg=z4mvw&pd_rd_r=db3f3e83-8822-4d34-ad7d-6bb7695edf4c&pd_rd_i=B0D5K26N77&psc=1			
xicaras	https://www.amazon.com.br/WOLFF-Conjunto-X%C3%ADcaras-Porcelana-Branco/dp/B0D5JRTBJJ/ref=srd_d_vsims_d_sccl_1_4/144-7315714-0612261?pd_rd_w=JmpT9&content-id=amzn1.sym.c1a5d059-ff7a-4db2-81c0-6508b86c5855&pf_rd_p=c1a5d059-ff7a-4db2-81c0-6508b86c5855&pf_rd_r=5R510DD9QM7519JB4GMK&pd_rd_wg=Wtj1l&pd_rd_r=ae3f5484-73c7-49d0-8cfc-d5164e706fb9&pd_rd_i=B0D5JRTBJJ&psc=1	https://www.tokstok.com.br/xicara-cha-kit-c-6-pecas-salvia-argila-finest/p		
